,rssi_0,eta_1,eta_2,eta_3,eta_4
10191,67,3.27388069319,7.63029039019,10.2618136113,2.37279197486
10192,67,3.27388069319,7.63029039019,10.2618136113,2.37279197486
10193,67,3.27388069319,7.63029039019,10.2618136113,2.37279197486
10194,67,3.27388069319,7.63029039019,10.2618136113,2.37279197486
10195,67,2.88101501001,7.63029039019,8.58641547065,2.37279197486
10196,67,2.88101501001,7.63029039019,8.58641547065,2.37279197486
10197,65,2.88101501001,7.63029039019,8.58641547065,2.37279197486
10198,65,2.88101501001,7.63029039019,8.58641547065,2.37279197486
10199,65,2.88101501001,7.63029039019,8.58641547065,2.37279197486
10200,66,2.88101501001,7.63029039019,10.2618136113,2.37279197486
10201,67,2.88101501001,7.63029039019,10.2618136113,2.37279197486
10202,67,2.88101501001,7.63029039019,10.2618136113,2.37279197486
10203,68,2.88101501001,7.63029039019,10.2618136113,2.37279197486
10204,69,2.88101501001,7.63029039019,10.2618136113,2.37279197486
10205,69,2.75005978228,7.63029039019,10.4712383788,2.61007117235
10206,69,2.75005978228,7.63029039019,10.4712383788,2.61007117235
10207,70,2.75005978228,7.63029039019,10.4712383788,2.61007117235
10208,70,2.75005978228,7.63029039019,10.4712383788,2.61007117235
10209,70,2.75005978228,7.63029039019,10.4712383788,2.61007117235
10210,69,3.01197023773,8.18522060039,10.4712383788,2.37279197486
10211,69,3.01197023773,8.18522060039,10.4712383788,2.37279197486
10212,69,3.01197023773,8.18522060039,10.4712383788,2.37279197486
10213,69,3.01197023773,8.18522060039,10.4712383788,2.37279197486
10214,69,3.01197023773,8.18522060039,10.4712383788,2.37279197486
10215,69,3.27388069319,8.32395315294,10.4712383788,2.37279197486
10216,69,3.27388069319,8.32395315294,10.4712383788,2.37279197486
10217,69,3.27388069319,8.32395315294,10.4712383788,2.37279197486
10218,69,3.27388069319,8.32395315294,10.4712383788,2.37279197486
10219,69,3.27388069319,8.32395315294,10.4712383788,2.37279197486
10220,69,3.27388069319,8.32395315294,10.890087914,0.474558394973
10221,69,3.27388069319,8.32395315294,10.890087914,0.474558394973
10222,69,3.27388069319,8.32395315294,10.890087914,0.474558394973
10223,68,3.27388069319,8.32395315294,10.890087914,0.474558394973
10224,68,3.27388069319,8.32395315294,10.890087914,0.474558394973
10225,68,3.27388069319,8.32395315294,10.2618136113,0.711837592459
10226,68,3.27388069319,8.32395315294,10.2618136113,0.711837592459
10227,68,3.27388069319,8.32395315294,10.2618136113,0.711837592459
10228,68,3.27388069319,8.32395315294,10.2618136113,0.711837592459
10229,67,3.27388069319,8.32395315294,10.2618136113,0.711837592459
10230,65,3.27388069319,8.32395315294,10.2618136113,1.18639598743
10231,65,3.27388069319,8.32395315294,10.2618136113,1.18639598743
10232,65,3.27388069319,8.32395315294,10.2618136113,1.18639598743
10233,65,3.27388069319,8.32395315294,10.2618136113,1.18639598743
10234,65,3.27388069319,8.32395315294,10.2618136113,1.18639598743
10235,65,3.27388069319,7.76902294274,9.84296407611,1.42367518492
10236,65,3.27388069319,7.76902294274,9.84296407611,1.42367518492
10237,66,3.27388069319,7.76902294274,9.84296407611,1.42367518492
10238,66,3.27388069319,7.76902294274,9.84296407611,1.42367518492
10239,66,3.27388069319,7.76902294274,9.84296407611,1.42367518492
10240,66,3.27388069319,7.63029039019,10.0523888437,0.949116789946
10241,66,3.27388069319,7.63029039019,10.0523888437,0.949116789946
10242,66,3.27388069319,7.63029039019,10.0523888437,0.949116789946
10243,66,3.27388069319,7.63029039019,10.0523888437,0.949116789946
10244,66,3.27388069319,7.63029039019,10.0523888437,0.949116789946
10245,65,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10246,64,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10247,63,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10248,63,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10249,62,3.27388069319,7.63029039019,9.42411454096,1.42367518492
10250,62,3.27388069319,7.63029039019,8.79584023823,1.18639598743
10251,62,3.27388069319,7.63029039019,8.79584023823,1.18639598743
10252,61,3.27388069319,7.63029039019,8.79584023823,1.18639598743
10253,61,3.27388069319,7.63029039019,8.79584023823,1.18639598743
10254,61,3.27388069319,7.63029039019,8.79584023823,1.18639598743
10255,61,3.27388069319,7.63029039019,8.37699070307,1.42367518492
10256,61,3.27388069319,7.63029039019,8.37699070307,1.42367518492
10257,61,3.27388069319,7.63029039019,8.37699070307,1.42367518492
10258,60,3.27388069319,7.63029039019,8.37699070307,1.42367518492
10259,60,3.27388069319,7.63029039019,8.37699070307,1.42367518492
10260,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10261,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10262,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10263,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10264,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10265,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10266,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10267,61,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10268,62,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10269,62,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10270,62,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10271,61,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10272,61,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10273,61,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10274,61,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10275,60,3.27388069319,7.63029039019,8.58641547065,1.18639598743
10276,60,3.27388069319,7.63029039019,8.58641547065,1.18639598743
10277,60,3.27388069319,7.63029039019,8.58641547065,1.18639598743
10278,60,3.27388069319,7.63029039019,8.58641547065,1.18639598743
10279,60,3.27388069319,7.63029039019,8.58641547065,1.18639598743
10280,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10281,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10282,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10283,60,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10284,61,3.27388069319,7.63029039019,9.42411454096,1.18639598743
10285,61,3.27388069319,7.63029039019,9.0052650058,1.89823357989
10286,62,3.27388069319,7.63029039019,9.0052650058,1.89823357989
10287,63,3.27388069319,7.63029039019,9.0052650058,1.89823357989
10288,63,3.27388069319,7.63029039019,9.0052650058,1.89823357989
10289,64,3.27388069319,7.63029039019,9.0052650058,1.89823357989
10290,64,3.27388069319,7.63029039019,8.79584023823,0.711837592459
10291,64,3.27388069319,7.63029039019,8.79584023823,0.711837592459
10292,66,3.27388069319,7.63029039019,8.79584023823,0.711837592459
10293,66,3.27388069319,7.63029039019,8.79584023823,0.711837592459
10294,66,3.27388069319,7.63029039019,8.79584023823,0.711837592459
10295,66,3.27388069319,7.63029039019,8.58641547065,0.0
10296,66,3.27388069319,7.63029039019,8.58641547065,0.0
10297,68,3.27388069319,7.63029039019,8.58641547065,0.0
10298,68,3.27388069319,7.63029039019,8.58641547065,0.0
10299,68,3.27388069319,7.63029039019,8.58641547065,0.0
10300,68,3.27388069319,7.63029039019,8.58641547065,-0.474558394973
10301,68,3.27388069319,7.63029039019,8.58641547065,-0.474558394973
10302,68,3.27388069319,7.63029039019,8.58641547065,-0.474558394973
10303,68,3.27388069319,7.63029039019,8.58641547065,-0.474558394973
10304,68,3.27388069319,7.63029039019,8.58641547065,-0.474558394973
10305,68,3.27388069319,7.63029039019,8.58641547065,0.949116789946
10306,68,3.27388069319,7.63029039019,8.58641547065,0.949116789946
10307,69,3.27388069319,7.63029039019,8.58641547065,0.949116789946
