,0,1,2,3,4,distance
0,1.83051224556,-1.25620245061,4.95751591704,1.52135487115,0.375256978569,152.90814236
1,1.83051224556,-1.25620245061,4.95751591704,1.52135487115,0.375256978569,152.907115923
2,1.83051224556,-1.25620245061,4.95751591704,1.52135487115,0.375256978569,152.87932823
3,1.98174684896,-1.25620245061,4.95751591704,1.52135487115,0.375256978569,152.90814236
4,1.98174684896,-1.25620245061,4.95751591704,1.52135487115,0.375256978569,152.860462187
5,2.13298145236,-0.800146343539,1.46476230781,1.52135487115,0.629659882848,152.910197175
6,2.13298145236,-0.800146343539,1.46476230781,1.52135487115,0.629659882848,152.877274309
7,2.13298145236,-0.800146343539,1.46476230781,1.52135487115,0.629659882848,152.857379933
8,2.28421605576,-0.800146343539,1.46476230781,1.52135487115,0.629659882848,152.820674321
9,2.43545065916,-0.800146343539,1.46476230781,1.52135487115,0.629659882848,152.911225553
10,2.43545065916,1.02407808473,5.50900332902,1.52135487115,0.629659882848,152.922201462
11,1.67927764216,1.02407808473,5.50900332902,1.52135487115,0.629659882848,152.849487078
12,0.469400814947,1.02407808473,5.50900332902,1.52135487115,0.629659882848,147.99723815
13,0.469400814947,1.02407808473,5.50900332902,1.52135487115,0.629659882848,147.752996586
14,0.318166211546,1.02407808473,5.50900332902,1.52135487115,0.629659882848,145.890200151
15,0.620635418348,1.02407808473,3.11922454376,1.52135487115,0.629659882848,145.205938239
16,1.52804303875,1.02407808473,3.11922454376,1.52135487115,0.629659882848,143.193118899
17,2.13298145236,1.02407808473,3.11922454376,1.52135487115,0.629659882848,142.027113257
18,2.58668526256,1.02407808473,3.11922454376,1.52135487115,0.629659882848,142.035860613
19,2.43545065916,1.02407808473,3.11922454376,1.52135487115,0.629659882848,142.028296476
20,1.98174684896,1.02407808473,-0.373529065468,1.52135487115,0.629659882848,140.985364489
21,1.22557383195,1.02407808473,-0.373529065468,1.52135487115,0.629659882848,138.935208641
22,1.22557383195,1.02407808473,-0.373529065468,1.52135487115,0.629659882848,139.13144181
23,1.22557383195,1.02407808473,-0.373529065468,1.52135487115,0.629659882848,139.14136768
24,1.22557383195,1.02407808473,-0.373529065468,1.52135487115,0.629659882848,137.86962247
25,1.22557383195,1.02407808473,-0.557358202796,1.85935876935,0.629659882848,137.705844466
26,1.37680843535,1.02407808473,-0.557358202796,1.85935876935,0.629659882848,137.688484631
27,1.52804303875,1.02407808473,-0.557358202796,1.85935876935,0.629659882848,136.781939232
28,1.67927764216,1.02407808473,-0.557358202796,1.85935876935,0.629659882848,136.747284068
29,1.98174684896,1.02407808473,-0.557358202796,1.85935876935,0.629659882848,136.744768456
30,2.58668526256,1.02407808473,-0.00587079081286,1.52135487115,0.629659882848,136.046562617
31,2.58668526256,1.02407808473,-0.00587079081286,1.52135487115,0.629659882848,135.847354409
32,2.73791986596,1.02407808473,-0.00587079081286,1.52135487115,0.629659882848,136.03664249
33,2.73791986596,1.02407808473,-0.00587079081286,1.52135487115,0.629659882848,135.858547394
34,2.58668526256,1.02407808473,-0.00587079081286,1.52135487115,0.629659882848,135.13294861
35,2.58668526256,1.02407808473,-0.189699928141,0.845347074744,0.629659882848,134.955696805
36,1.83051224556,1.02407808473,-0.189699928141,0.845347074744,0.629659882848,134.19976304
37,1.83051224556,1.02407808473,-0.189699928141,0.845347074744,0.629659882848,134.223466279
38,1.83051224556,1.02407808473,-0.189699928141,0.845347074744,0.629659882848,134.192426388
39,1.83051224556,1.02407808473,-0.189699928141,0.845347074744,0.629659882848,134.001052608
40,1.37680843535,2.39224640594,-0.741187340124,1.18335097295,0.629659882848,133.363166204
41,1.37680843535,2.39224640594,-0.741187340124,1.18335097295,0.629659882848,133.285907732
42,1.22557383195,2.39224640594,-0.741187340124,1.18335097295,0.629659882848,133.24625173
43,1.07433922855,2.39224640594,-0.741187340124,1.18335097295,0.629659882848,132.169756374
44,1.07433922855,2.39224640594,-0.741187340124,1.18335097295,0.629659882848,132.354699577
45,1.07433922855,1.02407808473,-0.741187340124,0.845347074744,0.629659882848,132.393024741
46,1.07433922855,1.02407808473,-0.741187340124,0.845347074744,0.629659882848,132.159845642
47,1.07433922855,1.02407808473,-0.741187340124,0.845347074744,0.629659882848,132.183669566
48,0.92310462515,1.02407808473,-0.741187340124,0.845347074744,0.629659882848,132.338177787
49,0.92310462515,1.02407808473,-0.741187340124,0.845347074744,0.629659882848,132.324963631
50,0.92310462515,1.02407808473,-0.741187340124,1.52135487115,0.629659882848,132.364611585
51,0.92310462515,1.02407808473,-0.741187340124,1.52135487115,0.629659882848,130.727897941
52,0.92310462515,1.02407808473,-0.741187340124,1.52135487115,0.629659882848,130.864351525
53,0.92310462515,1.02407808473,-0.741187340124,1.52135487115,0.629659882848,129.921338124
54,0.92310462515,1.02407808473,-0.741187340124,1.52135487115,0.629659882848,129.960965293
55,1.52804303875,-0.344090236471,-0.373529065468,1.52135487115,0.629659882848,128.480402007
56,1.67927764216,-0.344090236471,-0.373529065468,1.52135487115,0.629659882848,128.208674044
57,1.67927764216,-0.344090236471,-0.373529065468,1.52135487115,0.629659882848,128.204500701
58,1.67927764216,-0.344090236471,-0.373529065468,1.52135487115,0.629659882848,127.682357826
59,1.67927764216,-0.344090236471,-0.373529065468,1.52135487115,0.629659882848,126.604738063
60,1.52804303875,-1.25620245061,-0.741187340124,0.169339278341,0.629659882848,126.604738063
61,1.52804303875,-1.25620245061,-0.741187340124,0.169339278341,0.629659882848,125.32394065
62,1.37680843535,-1.25620245061,-0.741187340124,0.169339278341,0.629659882848,123.049902479
63,1.37680843535,-1.25620245061,-0.741187340124,0.169339278341,0.629659882848,123.071168029
64,1.37680843535,-1.25620245061,-0.741187340124,0.169339278341,0.629659882848,121.885323973
65,1.52804303875,1.02407808473,-0.741187340124,0.169339278341,0.629659882848,120.889295639
66,1.52804303875,1.02407808473,-0.741187340124,0.169339278341,0.629659882848,119.862537934
67,1.52804303875,1.02407808473,-0.741187340124,0.169339278341,0.629659882848,119.882297275
